entity_type,entity_id,forecast_month,forecast_oil_bbl,forecast_gas_mcf,model_type,r2_score,qi,di,b_factor
well,33-053-07144-0000,2025-12-01,58.60384400494074,252.9404500571785,hyperbolic,0.9842519707596882,1620.8376707030377,0.04932125203302389,0.8790996588149209
well,33-053-05466-0000,2024-01-01,58.72108334292098,241.58880628662342,hyperbolic,0.9946655398780553,560.6003720652442,0.06934929071605608,0.6306232282693488
well,33-053-05466-0000,2024-02-01,57.75274015144482,238.1338940183607,hyperbolic,0.9946655398780553,560.6003720652442,0.06934929071605608,0.6306232282693488
well,33-053-05466-0000,2024-03-01,56.8101674619761,234.7650207697429,hyperbolic,0.9946655398780553,560.6003720652442,0.06934929071605608,0.6306232282693488
well,33-053-05466-0000,2024-04-01,55.89242390200506,231.47915106248092,hyperbolic,0.9946655398780553,560.6003720652442,0.06934929071605608,0.6306232282693488
well,33-053-05466-0000,2024-05-01,54.99861163285305,228.27338734593405,hyperbolic,0.9946655398780553,560.6003720652442,0.06934929071605608,0.6306232282693488
well,33-053-05466-0000,2024-06-01,54.12787392192332,225.1449623579822,hyperbolic,0.9946655398780553,560.6003720652442,0.06934929071605608,0.6306232282693488
well,33-053-05466-0000,2024-07-01,53.2793928729994,222.09123198340694,hyperbolic,0.9946655398780553,560.6003720652442,0.06934929071605608,0.6306232282693488
well,33-053-05466-0000,2024-08-01,52.45238730285608,219.1096685726322,hyperbolic,0.9946655398780553,560.6003720652442,0.06934929071605608,0.6306232282693488
well,33-053-05466-0000,2024-09-01,51.646110753424225,216.1978546867983,hyperbolic,0.9946655398780553,560.6003720652442,0.06934929071605608,0.6306232282693488
well,33-053-05466-0000,2024-10-01,50.85984962963765,213.35347723797162,hyperbolic,0.9946655398780553,560.6003720652442,0.06934929071605608,0.6306232282693488
well,33-053-05466-0000,2024-11-01,50.092921453896345,210.574321995863,hyperbolic,0.9946655398780553,560.6003720652442,0.06934929071605608,0.6306232282693488
well,33-053-05466-0000,2024-12-01,49.344673228813136,207.85826843476127,hyperbolic,0.9946655398780553,560.6003720652442,0.06934929071605608,0.6306232282693488
well,33-053-05466-0000,2025-01-01,48.614479900579,205.20328489651183,hyperbolic,0.9946655398780553,560.6003720652442,0.06934929071605608,0.6306232282693488
well,33-053-05466-0000,2025-02-01,47.901742915890175,202.6074240473037,hyperbolic,0.9946655398780553,560.6003720652442,0.06934929071605608,0.6306232282693488
well,33-053-05466-0000,2025-03-01,47.20588886593553,200.06881860778967,hyperbolic,0.9946655398780553,560.6003720652442,0.06934929071605608,0.6306232282693488
well,33-053-05466-0000,2025-04-01,46.52636821144923,197.5856773376709,hyperbolic,0.9946655398780553,560.6003720652442,0.06934929071605608,0.6306232282693488
well,33-053-05466-0000,2025-05-01,45.862654083297,195.15628125734358,hyperbolic,0.9946655398780553,560.6003720652442,0.06934929071605608,0.6306232282693488
well,33-053-05466-0000,2025-06-01,45.21424115348712,192.77898009054687,hyperbolic,0.9946655398780553,560.6003720652442,0.06934929071605608,0.6306232282693488
well,33-053-05466-0000,2025-07-01,44.580644571885806,190.45218891317512,hyperbolic,0.9946655398780553,560.6003720652442,0.06934929071605608,0.6306232282693488
well,33-053-05466-0000,2025-08-01,43.961398964270764,188.17438499454056,hyperbolic,0.9946655398780553,560.6003720652442,0.06934929071605608,0.6306232282693488
well,33-053-05466-0000,2025-09-01,43.35605748768272,185.9441048183997,hyperbolic,0.9946655398780553,560.6003720652442,0.06934929071605608,0.6306232282693488
well,33-053-05466-0000,2025-10-01,42.76419093933323,183.75994127199942,hyperbolic,0.9946655398780553,560.6003720652442,0.06934929071605608,0.6306232282693488
well,33-053-05466-0000,2025-11-01,42.185386915601185,181.6205409922619,hyperbolic,0.9946655398780553,560.6003720652442,0.06934929071605608,0.6306232282693488
well,33-053-05466-0000,2025-12-01,41.61924901790247,179.52460185902308,hyperbolic,0.9946655398780553,560.6003720652442,0.06934929071605608,0.6306232282693488
well,33-053-07298-0000,2024-01-01,25.150809755476267,349.0501393934672,hyperbolic,0.9967322338699557,794.2731658698196,0.08575103843786974,0.3094202343665476
well,33-053-07298-0000,2024-02-01,24.423841419286067,342.19853330938724,hyperbolic,0.9967322338699557,794.2731658698196,0.08575103843786974,0.3094202343665476
well,33-053-07298-0000,2024-03-01,23.72414306387797,335.54868169654753,hyperbolic,0.9967322338699557,794.2731658698196,0.08575103843786974,0.3094202343665476
well,33-053-07298-0000,2024-04-01,23.050461143373507,329.0927023086068,hyperbolic,0.9967322338699557,794.2731658698196,0.08575103843786974,0.3094202343665476
well,33-053-07298-0000,2024-05-01,22.401610149979646,322.8230952011727,hyperbolic,0.9967322338699557,794.2731658698196,0.08575103843786974,0.3094202343665476
well,33-053-07298-0000,2024-06-01,21.776468365600426,316.732720653387,hyperbolic,0.9967322338699557,794.2731658698196,0.08575103843786974,0.3094202343665476
well,33-053-07298-0000,2024-07-01,21.173973912816354,310.81477856485037,hyperbolic,0.9967322338699557,794.2731658698196,0.08575103843786974,0.3094202343665476
well,33-053-07298-0000,2024-08-01,20.593121081774346,305.0627892161682,hyperbolic,0.9967322338699557,794.2731658698196,0.08575103843786974,0.3094202343665476
well,33-053-07298-0000,2024-09-01,20.03295691155164,299.4705752908422,hyperbolic,0.9967322338699557,794.2731658698196,0.08575103843786974,0.3094202343665476
well,33-053-07298-0000,2024-10-01,19.49257800638699,294.0322450647815,hyperbolic,0.9967322338699557,794.2731658698196,0.08575103843786974,0.3094202343665476
well,33-053-07298-0000,2024-11-01,18.97112756883326,288.7421766774822,hyperbolic,0.9967322338699557,794.2731658698196,0.08575103843786974,0.3094202343665476
well,33-053-07298-0000,2024-12-01,18.467792633392655,283.59500340597674,hyperbolic,0.9967322338699557,794.2731658698196,0.08575103843786974,0.3094202343665476
well,33-053-07298-0000,2025-01-01,17.981801485565104,278.58559986908057,hyperbolic,0.9967322338699557,794.2731658698196,0.08575103843786974,0.3094202343665476
well,33-053-07298-0000,2025-02-01,17.51242125248595,273.7090690953027,hyperbolic,0.9967322338699557,794.2731658698196,0.08575103843786974,0.3094202343665476
well,33-053-07298-0000,2025-03-01,17.058955652461826,268.960730393117,hyperbolic,0.9967322338699557,794.2731658698196,0.08575103843786974,0.3094202343665476
well,33-053-07298-0000,2025-04-01,16.62074289174598,264.3361079671437,hyperbolic,0.9967322338699557,794.2731658698196,0.08575103843786974,0.3094202343665476
well,33-053-07298-0000,2025-05-01,16.197153697834715,259.83092022822393,hyperbolic,0.9967322338699557,794.2731658698196,0.08575103843786974,0.3094202343665476
well,33-053-07298-0000,2025-06-01,15.787589479424696,255.44106974942014,hyperbolic,0.9967322338699557,794.2731658698196,0.08575103843786974,0.3094202343665476
well,33-053-07298-0000,2025-07-01,15.391480603953976,251.1626338236749,hyperbolic,0.9967322338699557,794.2731658698196,0.08575103843786974,0.3094202343665476
well,33-053-07298-0000,2025-08-01,15.008284784365092,246.99185558224676,hyperbolic,0.9967322338699557,794.2731658698196,0.08575103843786974,0.3094202343665476
well,33-053-07298-0000,2025-09-01,14.637485567382454,242.92513563614568,hyperbolic,0.9967322338699557,794.2731658698196,0.08575103843786974,0.3094202343665476
well,33-053-07298-0000,2025-10-01,14.27859091619462,238.9590242056285,hyperbolic,0.9967322338699557,794.2731658698196,0.08575103843786974,0.3094202343665476
well,33-053-07298-0000,2025-11-01,13.931131880979692,235.09021370542348,hyperbolic,0.9967322338699557,794.2731658698196,0.08575103843786974,0.3094202343665476
well,33-053-07298-0000,2025-12-01,13.59466135121368,231.31553175574282,hyperbolic,0.9967322338699557,794.2731658698196,0.08575103843786974,0.3094202343665476
well,33-053-06694-0000,2024-01-01,50.519123962838194,50.461224843246,hyperbolic,0.9979039846013976,4041.461829558943,0.12039393376326131,0.2823867435570529
well,33-053-06694-0000,2024-02-01,49.70942343671653,48.73792652557776,hyperbolic,0.9979039846013976,4041.461829558943,0.12039393376326131,0.2823867435570529
well,33-053-06694-0000,2024-03-01,48.922005310089766,47.08937724469723,hyperbolic,0.9979039846013976,4041.461829558943,0.12039393376326131,0.2823867435570529
well,33-053-06694-0000,2024-04-01,48.15600623796765,45.51165826015481,hyperbolic,0.9979039846013976,4041.461829558943,0.12039393376326131,0.2823867435570529
well,33-053-06694-0000,2024-05-01,47.41060579705156,44.00109107016311,hyperbolic,0.9979039846013976,4041.461829558943,0.12039393376326131,0.2823867435570529
well,33-053-06694-0000,2024-06-01,46.68502389163743,42.554220590173664,hyperbolic,0.9979039846013976,4041.461829558943,0.12039393376326131,0.2823867435570529
well,33-053-06694-0000,2024-07-01,45.978518343494244,41.167799653172445,hyperbolic,0.9979039846013976,4041.461829558943,0.12039393376326131,0.2823867435570529
well,33-053-06694-0000,2024-08-01,45.290382650784586,39.83877471674333,hyperbolic,0.9979039846013976,4041.461829558943,0.12039393376326131,0.2823867435570529
well,33-053-06694-0000,2024-09-01,44.619943902455084,38.56427267289253,hyperbolic,0.9979039846013976,4041.461829558943,0.12039393376326131,0.2823867435570529
well,33-053-06694-0000,2024-10-01,43.96656083574988,37.34158866644294,hyperbolic,0.9979039846013976,4041.461829558943,0.12039393376326131,0.2823867435570529
well,33-053-06694-0000,2024-11-01,43.32962202560111,36.1681748366158,hyperbolic,0.9979039846013976,4041.461829558943,0.12039393376326131,0.2823867435570529
well,33-053-06694-0000,2024-12-01,42.70854419564469,35.041629904332964,hyperbolic,0.9979039846013976,4041.461829558943,0.12039393376326131,0.2823867435570529
well,33-053-06694-0000,2025-01-01,42.102770641504556,33.95968953489224,hyperbolic,0.9979039846013976,4041.461829558943,0.12039393376326131,0.2823867435570529
well,33-053-06694-0000,2025-02-01,41.51176975779835,32.92021741207641,hyperbolic,0.9979039846013976,4041.461829558943,0.12039393376326131,0.2823867435570529
well,33-053-06694-0000,2025-03-01,40.935033661048756,31.921196965532747,hyperbolic,0.9979039846013976,4041.461829558943,0.12039393376326131,0.2823867435570529
well,33-053-06694-0000,2025-04-01,40.3720769013472,30.960723698467636,hyperbolic,0.9979039846013976,4041.461829558943,0.12039393376326131,0.2823867435570529
well,33-053-06694-0000,2025-05-01,39.822435256216274,30.036998067404355,hyperbolic,0.9979039846013976,4041.461829558943,0.12039393376326131,0.2823867435570529
well,33-053-06694-0000,2025-06-01,39.2856646006619,29.148318870000317,hyperbolic,0.9979039846013976,4041.461829558943,0.12039393376326131,0.2823867435570529
well,33-053-06694-0000,2025-07-01,38.7613398478998,28.29307710076351,hyperbolic,0.9979039846013976,4041.461829558943,0.12039393376326131,0.2823867435570529
well,33-053-06694-0000,2025-08-01,38.24905395569066,27.469750237986087,hyperbolic,0.9979039846013976,4041.461829558943,0.12039393376326131,0.2823867435570529
well,33-053-06694-0000,2025-09-01,37.74841699362614,26.676896928363803,hyperbolic,0.9979039846013976,4041.461829558943,0.12039393376326131,0.2823867435570529
well,33-053-06694-0000,2025-10-01,37.259055267080235,25.913152038628613,hyperbolic,0.9979039846013976,4041.461829558943,0.12039393376326131,0.2823867435570529
well,33-053-06694-0000,2025-11-01,36.7806104938798,25.1772220461126,hyperbolic,0.9979039846013976,4041.461829558943,0.12039393376326131,0.2823867435570529
well,33-053-06694-0000,2025-12-01,36.312739030056576,24.46788074251807,hyperbolic,0.9979039846013976,4041.461829558943,0.12039393376326131,0.2823867435570529
well,33-053-05670-0000,2024-01-01,55.23059810014956,350.17044718027967,hyperbolic,0.9943970158512654,2608.3830539886976,0.08927322754905877,0.9975010308583676
well,33-053-05670-0000,2024-02-01,54.31898580545991,346.0027633473918,hyperbolic,0.9943970158512654,2608.3830539886976,0.08927322754905877,0.9975010308583676
well,33-053-05670-0000,2024-03-01,53.43206033905445,341.93299951461273,hyperbolic,0.9943970158512654,2608.3830539886976,0.08927322754905877,0.9975010308583676
well,33-053-05670-0000,2024-04-01,52.56889766930099,337.9577461693282,hyperbolic,0.9943970158512654,2608.3830539886976,0.08927322754905877,0.9975010308583676
well,33-053-05670-0000,2024-05-01,51.72861771327991,334.0737502411137,hyperbolic,0.9943970158512654,2608.3830539886976,0.08927322754905877,0.9975010308583676
well,33-053-05670-0000,2024-06-01,50.91038181050174,330.2779062317934,hyperbolic,0.9943970158512654,2608.3830539886976,0.08927322754905877,0.9975010308583676
well,33-053-05670-0000,2024-07-01,50.113390366386774,326.5672479421738,hyperbolic,0.9943970158512654,2608.3830539886976,0.08927322754905877,0.9975010308583676
well,33-053-05670-0000,2024-08-01,49.33688065248385,322.93894074914743,hyperbolic,0.9943970158512654,2608.3830539886976,0.08927322754905877,0.9975010308583676
well,33-053-05670-0000,2024-09-01,48.5801247515248,319.3902743909209,hyperbolic,0.9943970158512654,2608.3830539886976,0.08927322754905877,0.9975010308583676
well,33-053-05670-0000,2024-10-01,47.842427636426066,315.91865622179057,hyperbolic,0.9943970158512654,2608.3830539886976,0.08927322754905877,0.9975010308583676
well,33-053-05670-0000,2024-11-01,47.12312537326618,312.5216049011968,hyperbolic,0.9943970158512654,2608.3830539886976,0.08927322754905877,0.9975010308583676
well,33-053-05670-0000,2024-12-01,46.421583439101674,309.19674448478554,hyperbolic,0.9943970158512654,2608.3830539886976,0.08927322754905877,0.9975010308583676
well,33-053-05670-0000,2025-01-01,45.73719514623882,305.9417988879164,hyperbolic,0.9943970158512654,2608.3830539886976,0.08927322754905877,0.9975010308583676
well,33-053-05670-0000,2025-02-01,45.06938016526526,302.7545866945157,hyperbolic,0.9943970158512654,2608.3830539886976,0.08927322754905877,0.9975010308583676
well,33-053-05670-0000,2025-03-01,44.41758313977066,299.63301628640204,hyperbolic,0.9943970158512654,2608.3830539886976,0.08927322754905877,0.9975010308583676
well,33-053-05670-0000,2025-04-01,43.781272386252574,296.5750812702405,hyperbolic,0.9943970158512654,2608.3830539886976,0.08927322754905877,0.9975010308583676
well,33-053-05670-0000,2025-05-01,43.15993867322252,293.57885618112067,hyperbolic,0.9943970158512654,2608.3830539886976,0.08927322754905877,0.9975010308583676
well,33-053-05670-0000,2025-06-01,42.55309407399867,290.6424924434347,hyperbolic,0.9943970158512654,2608.3830539886976,0.08927322754905877,0.9975010308583676
well,33-053-05670-0000,2025-07-01,41.960270888102656,287.7642145712547,hyperbolic,0.9943970158512654,2608.3830539886976,0.08927322754905877,0.9975010308583676
well,33-053-05670-0000,2025-08-01,41.38102062657167,284.9423165918067,hyperbolic,0.9943970158512654,2608.3830539886976,0.08927322754905877,0.9975010308583676
well,33-053-05670-0000,2025-09-01,40.81491305685656,282.1751586769057,hyperbolic,0.9943970158512654,2608.3830539886976,0.08927322754905877,0.9975010308583676
well,33-053-05670-0000,2025-10-01,40.261535303306324,279.46116396838255,hyperbolic,0.9943970158512654,2608.3830539886976,0.08927322754905877,0.9975010308583676
well,33-053-05670-0000,2025-11-01,39.72049099954032,276.7988155845916,hyperbolic,0.9943970158512654,2608.3830539886976,0.08927322754905877,0.9975010308583676
well,33-053-05670-0000,2025-12-01,39.19139948928662,274.18665379606404,hyperbolic,0.9943970158512654,2608.3830539886976,0.08927322754905877,0.9975010308583676
well,33-053-06500-0000,2024-01-01,31.615442432320556,161.70269962169306,hyperbolic,0.9965988987387342,697.7169927646727,0.07693628022953557,0.34587362530055676
well,33-053-06500-0000,2024-02-01,30.79587004132469,158.20446075731394,hyperbolic,0.9965988987387342,697.7169927646727,0.07693628022953557,0.34587362530055676
well,33-053-06500-0000,2024-03-01,30.004637507852284,154.8144536076455,hyperbolic,0.9965988987387342,697.7169927646727,0.07693628022953557,0.34587362530055676
well,33-053-06500-0000,2024-04-01,29.240523899426048,151.52834148427263,hyperbolic,0.9965988987387342,697.7169927646727,0.07693628022953557,0.34587362530055676
well,33-053-06500-0000,2024-05-01,28.502371083592756,148.34200031625116,hyperbolic,0.9965988987387342,697.7169927646727,0.07693628022953557,0.34587362530055676
well,33-053-06500-0000,2024-06-01,27.789079982177803,145.25150635639122,hyperbolic,0.9965988987387342,697.7169927646727,0.07693628022953557,0.34587362530055676
well,33-053-06500-0000,2024-07-01,27.099607079179073,142.25312470449205,hyperbolic,0.9965988987387342,697.7169927646727,0.07693628022953557,0.34587362530055676
well,33-053-06500-0000,2024-08-01,26.432961163113916,139.34329858631523,hyperbolic,0.9965988987387342,697.7169927646727,0.07693628022953557,0.34587362530055676
well,33-053-06500-0000,2024-09-01,25.788200286233398,136.51863933218084,hyperbolic,0.9965988987387342,697.7169927646727,0.07693628022953557,0.34587362530055676
well,33-053-06500-0000,2024-10-01,25.16442892447344,133.7759170036997,hyperbolic,0.9965988987387342,697.7169927646727,0.07693628022953557,0.34587362530055676
well,33-053-06500-0000,2024-11-01,24.56079532333597,131.11205162136568,hyperbolic,0.9965988987387342,697.7169927646727,0.07693628022953557,0.34587362530055676
well,33-053-06500-0000,2024-12-01,23.976489016098224,128.5241049495648,hyperbolic,0.9965988987387342,697.7169927646727,0.07693628022953557,0.34587362530055676
well,33-053-06500-0000,2025-01-01,23.410738501846343,126.00927279904866,hyperbolic,0.9965988987387342,697.7169927646727,0.07693628022953557,0.34587362530055676
well,33-053-06500-0000,2025-02-01,22.862809071830398,123.56487781010195,hyperbolic,0.9965988987387342,697.7169927646727,0.07693628022953557,0.34587362530055676
well,33-053-06500-0000,2025-03-01,22.332000773551716,121.18836268253969,hyperbolic,0.9965988987387342,697.7169927646727,0.07693628022953557,0.34587362530055676
well,33-053-06500-0000,2025-04-01,21.81764650282754,118.87728382132018,hyperbolic,0.9965988987387342,697.7169927646727,0.07693628022953557,0.34587362530055676
well,33-053-06500-0000,2025-05-01,21.319110214840716,116.62930536898527,hyperbolic,0.9965988987387342,697.7169927646727,0.07693628022953557,0.34587362530055676
well,33-053-06500-0000,2025-06-01,20.83578524587944,114.4421935983559,hyperbolic,0.9965988987387342,697.7169927646727,0.07693628022953557,0.34587362530055676
well,33-053-06500-0000,2025-07-01,20.367092738110266,112.31381164094041,hyperbolic,0.9965988987387342,697.7169927646727,0.07693628022953557,0.34587362530055676
well,33-053-06500-0000,2025-08-01,19.912480160312565,110.2421145283729,hyperbolic,0.9965988987387342,697.7169927646727,0.07693628022953557,0.34587362530055676
well,33-053-06500-0000,2025-09-01,19.471419918038066,108.22514452590218,hyperbolic,0.9965988987387342,697.7169927646727,0.07693628022953557,0.34587362530055676
well,33-053-06500-0000,2025-10-01,19.043408047150987,106.26102673851717,hyperbolic,0.9965988987387342,697.7169927646727,0.07693628022953557,0.34587362530055676
well,33-053-06500-0000,2025-11-01,18.627962985155026,104.3479649717279,hyperbolic,0.9965988987387342,697.7169927646727,0.07693628022953557,0.34587362530055676
well,33-053-06500-0000,2025-12-01,18.224624415128165,102.48423783034228,hyperbolic,0.9965988987387342,697.7169927646727,0.07693628022953557,0.34587362530055676
well,33-053-06754-0000,2024-01-01,13.246289726826134,99.77667309418541,hyperbolic,0.9979699777778365,1173.5664464095435,0.14395494019536484,0.33301512179273646
well,33-053-06754-0000,2024-02-01,12.827005123999113,97.53552019654462,hyperbolic,0.9979699777778365,1173.5664464095435,0.14395494019536484,0.33301512179273646
well,33-053-06754-0000,2024-03-01,12.425226921888695,95.37077007905124,hyperbolic,0.9979699777778365,1173.5664464095435,0.14395494019536484,0.33301512179273646
well,33-053-06754-0000,2024-04-01,12.040051016618591,93.27895051681524,hyperbolic,0.9979699777778365,1173.5664464095435,0.14395494019536484,0.33301512179273646
well,33-053-06754-0000,2024-05-01,11.670628755620804,91.25678559648016,hyperbolic,0.9979699777778365,1173.5664464095435,0.14395494019536484,0.33301512179273646
well,33-053-06754-0000,2024-06-01,11.316163010280096,89.30118248992248,hyperbolic,0.9979699777778365,1173.5664464095435,0.14395494019536484,0.33301512179273646
well,33-053-06754-0000,2024-07-01,10.975904563266814,87.40921925912767,hyperbolic,0.9979699777778365,1173.5664464095435,0.14395494019536484,0.33301512179273646
well,33-053-06754-0000,2024-08-01,10.649148782473986,85.57813360117296,hyperbolic,0.9979699777778365,1173.5664464095435,0.14395494019536484,0.33301512179273646
well,33-053-06754-0000,2024-09-01,10.335232556231746,83.80531245121276,hyperbolic,0.9979699777778365,1173.5664464095435,0.14395494019536484,0.33301512179273646
well,33-053-06754-0000,2024-10-01,10.033531466934766,82.08828236935415,hyperbolic,0.9979699777778365,1173.5664464095435,0.14395494019536484,0.33301512179273646
well,33-053-06754-0000,2024-11-01,9.743457182419926,80.42470064444943,hyperbolic,0.9979699777778365,1173.5664464095435,0.14395494019536484,0.33301512179273646
well,33-053-06754-0000,2024-12-01,9.464455046402284,78.81234705421063,hyperbolic,0.9979699777778365,1173.5664464095435,0.14395494019536484,0.33301512179273646
well,33-053-06754-0000,2025-01-01,9.196001851043233,77.24911622676362,hyperbolic,0.9979699777778365,1173.5664464095435,0.14395494019536484,0.33301512179273646
well,33-053-06754-0000,2025-02-01,8.937603776308853,75.73301055387675,hyperbolic,0.9979699777778365,1173.5664464095435,0.14395494019536484,0.33301512179273646
well,33-053-06754-0000,2025-03-01,8.688794482199084,74.26213361069327,hyperbolic,0.9979699777778365,1173.5664464095435,0.14395494019536484,0.33301512179273646
well,33-053-06754-0000,2025-04-01,8.44913334120707,72.83468404092034,hyperbolic,0.9979699777778365,1173.5664464095435,0.14395494019536484,0.33301512179273646
well,33-053-06754-0000,2025-05-01,8.218203799518786,71.44894987014136,hyperbolic,0.9979699777778365,1173.5664464095435,0.14395494019536484,0.33301512179273646
well,33-053-06754-0000,2025-06-01,7.995611856499679,70.10330321325657,hyperbolic,0.9979699777778365,1173.5664464095435,0.14395494019536484,0.33301512179273646
well,33-053-06754-0000,2025-07-01,7.7809846529495665,68.79619534507134,hyperbolic,0.9979699777778365,1173.5664464095435,0.14395494019536484,0.33301512179273646
well,33-053-06754-0000,2025-08-01,7.5739691594506,67.52615210576755,hyperbolic,0.9979699777778365,1173.5664464095435,0.14395494019536484,0.33301512179273646
well,33-053-06754-0000,2025-09-01,7.374230956895198,66.29176961544985,hyperbolic,0.9979699777778365,1173.5664464095435,0.14395494019536484,0.33301512179273646
well,33-053-06754-0000,2025-10-01,7.181453101969668,65.09171027417781,hyperbolic,0.9979699777778365,1173.5664464095435,0.14395494019536484,0.33301512179273646
well,33-053-06754-0000,2025-11-01,6.995335070993101,63.92469902590548,hyperbolic,0.9979699777778365,1173.5664464095435,0.14395494019536484,0.33301512179273646
well,33-053-06754-0000,2025-12-01,6.815591776075827,62.78951986656982,hyperbolic,0.9979699777778365,1173.5664464095435,0.14395494019536484,0.33301512179273646
well,33-053-06470-0000,2024-01-01,37.176293914413854,384.5825869401174,hyperbolic,0.9971862191348423,5437.949714520986,0.1202319131741681,0.7680382563030883
well,33-053-06470-0000,2024-02-01,36.46460487766869,378.62011861812175,hyperbolic,0.9971862191348423,5437.949714520986,0.1202319131741681,0.7680382563030883
well,33-053-06470-0000,2024-03-01,35.77458493608246,372.8191649375707,hyperbolic,0.9971862191348423,5437.949714520986,0.1202319131741681,0.7680382563030883
well,33-053-06470-0000,2024-04-01,35.10533496332266,367.1735231197887,hyperbolic,0.9971862191348423,5437.949714520986,0.1202319131741681,0.7680382563030883
well,33-053-06470-0000,2024-05-01,34.4560028488628,361.677297168278,hyperbolic,0.9971862191348423,5437.949714520986,0.1202319131741681,0.7680382563030883
well,33-053-06470-0000,2024-06-01,33.82578054318382,356.3248793812666,hyperbolic,0.9971862191348423,5437.949714520986,0.1202319131741681,0.7680382563030883
well,33-053-06470-0000,2024-07-01,33.21390131917966,351.11093317359615,hyperbolic,0.9971862191348423,5437.949714520986,0.1202319131741681,0.7680382563030883
well,33-053-06470-0000,2024-08-01,32.6196372317642,346.0303771017,hyperbolic,0.9971862191348423,5437.949714520986,0.1202319131741681,0.7680382563030883
well,33-053-06470-0000,2024-09-01,32.04229675935305,341.0783699951124,hyperbolic,0.9971862191348423,5437.949714520986,0.1202319131741681,0.7680382563030883
well,33-053-06470-0000,2024-10-01,31.48122261239888,336.2502971066692,hyperbolic,0.9971862191348423,5437.949714520986,0.1202319131741681,0.7680382563030883
well,33-053-06470-0000,2024-11-01,30.935789695510064,331.5417572014001,hyperbolic,0.9971862191348423,5437.949714520986,0.1202319131741681,0.7680382563030883
well,33-053-06470-0000,2024-12-01,30.405403210897937,326.9485505111793,hyperbolic,0.9971862191348423,5437.949714520986,0.1202319131741681,0.7680382563030883
well,33-053-06470-0000,2025-01-01,29.889496891992536,322.46666748858024,hyperbolic,0.9971862191348423,5437.949714520986,0.1202319131741681,0.7680382563030883
well,33-053-06470-0000,2025-02-01,29.38753135705264,318.0922782991304,hyperbolic,0.9971862191348423,5437.949714520986,0.1202319131741681,0.7680382563030883
well,33-053-06470-0000,2025-03-01,28.89899257348669,313.8217229963723,hyperbolic,0.9971862191348423,5437.949714520986,0.1202319131741681,0.7680382563030883
well,33-053-06470-0000,2025-04-01,28.423390424404584,309.65150232884554,hyperbolic,0.9971862191348423,5437.949714520986,0.1202319131741681,0.7680382563030883
well,33-053-06470-0000,2025-05-01,27.960257369648186,305.5782691323712,hyperbolic,0.9971862191348423,5437.949714520986,0.1202319131741681,0.7680382563030883
well,33-053-06470-0000,2025-06-01,27.509147194206147,301.5988202648939,hyperbolic,0.9971862191348423,5437.949714520986,0.1202319131741681,0.7680382563030883
well,33-053-06470-0000,2025-07-01,27.069633837515497,297.7100890446472,hyperbolic,0.9971862191348423,5437.949714520986,0.1202319131741681,0.7680382563030883
well,33-053-06470-0000,2025-08-01,26.64131029769337,293.9091381556066,hyperbolic,0.9971862191348423,5437.949714520986,0.1202319131741681,0.7680382563030883
well,33-053-06470-0000,2025-09-01,26.223787605233742,290.19315298709444,hyperbolic,0.9971862191348423,5437.949714520986,0.1202319131741681,0.7680382563030883
well,33-053-06470-0000,2025-10-01,25.8166938611503,286.5594353770499,hyperbolic,0.9971862191348423,5437.949714520986,0.1202319131741681,0.7680382563030883
well,33-053-06470-0000,2025-11-01,25.419673334952957,283.00539773088815,hyperbolic,0.9971862191348423,5437.949714520986,0.1202319131741681,0.7680382563030883
well,33-053-06470-0000,2025-12-01,25.032385618215557,279.5285574900693,hyperbolic,0.9971862191348423,5437.949714520986,0.1202319131741681,0.7680382563030883
well,33-053-05189-0000,2024-01-01,57.167590885547376,439.2893590862642,hyperbolic,0.9970792378112122,572.1257286072345,0.0800560425001981,0.7034618671205437
well,33-053-05189-0000,2024-02-01,56.27424814280329,433.99626586627505,hyperbolic,0.9970792378112122,572.1257286072345,0.0800560425001981,0.7034618671205437
well,33-053-05189-0000,2024-03-01,55.404427109527965,428.82638817423293,hyperbolic,0.9970792378112122,572.1257286072345,0.0800560425001981,0.7034618671205437
well,33-053-05189-0000,2024-04-01,54.55726211825046,423.77550520488705,hyperbolic,0.9970792378112122,572.1257286072345,0.0800560425001981,0.7034618671205437
well,33-053-05189-0000,2024-05-01,53.731928233624124,418.839586040196,hyperbolic,0.9970792378112122,572.1257286072345,0.0800560425001981,0.7034618671205437
well,33-053-05189-0000,2024-06-01,52.927638927157716,414.01477911336866,hyperbolic,0.9970792378112122,572.1257286072345,0.0800560425001981,0.7034618671205437
well,33-053-05189-0000,2024-07-01,52.14364390753405,409.2974023656878,hyperbolic,0.9970792378112122,572.1257286072345,0.0800560425001981,0.7034618671205437
well,33-053-05189-0000,2024-08-01,51.379227094608666,404.68393404360177,hyperbolic,0.9970792378112122,572.1257286072345,0.0800560425001981,0.7034618671205437
well,33-053-05189-0000,2024-09-01,50.633704726204314,400.17100408806635,hyperbolic,0.9970792378112122,572.1257286072345,0.0800560425001981,0.7034618671205437
well,33-053-05189-0000,2024-10-01,49.90642358774309,395.75538607218954,hyperbolic,0.9970792378112122,572.1257286072345,0.0800560425001981,0.7034618671205437
well,33-053-05189-0000,2024-11-01,49.19675935559752,391.4339896469152,hyperbolic,0.9970792378112122,572.1257286072345,0.0800560425001981,0.7034618671205437
