api_number,production_month,oil_production_bbl,gas_production_mcf,water_production_bbl,water_cut_pct,gor_mcf_per_bbl,days_on_production
33-053-05316-0000,2024-05-01,643.43201,29.181499,,,0.04535288662433813,
33-053-05316-0000,2024-06-01,619.41901,349.88882,,,0.5648661315706149,
33-053-05316-0000,2024-07-01,636.63599,28.939667,,,0.045457164619298385,
33-053-05316-0000,2024-12-01,620.36499,352.78448,,,0.568672452002812,
33-053-05316-0000,2025-04-01,588.69897,336.17966,,,0.5710552882401,
33-053-05317-0000,2014-05-01,19976.0,2995.5,13817.0,40.88716598112035,0.14995494593512215,31.0
33-053-05317-0000,2015-05-01,5102.0,121.5,1702.0,25.01469723691946,0.023814190513524108,31.0
33-053-05317-0000,2015-09-01,5285.0,114.66666,2174.0,29.145998123072797,0.021696624408703877,30.0
33-053-05317-0000,2015-12-01,4582.0,50.333332,1959.0,29.949548998624064,0.010985013531209079,31.0
33-053-05317-0000,2016-03-01,3669.0,96.5,1775.0,32.60470242468773,0.02630144453529572,31.0
33-053-05317-0000,2016-05-01,3575.0,524.66669,1662.0,31.73572656100821,0.14675991328671328,31.0
33-053-05317-0000,2017-06-01,3026.0,286.33334,1707.0,36.06592013522079,0.09462436880370126,30.0
33-053-05317-0000,2017-07-01,2955.0,178.66667,1662.0,35.99740090968161,0.06046249407783418,31.0
33-053-05317-0000,2017-08-01,2223.0,27.666666,2178.0,49.48875255623722,0.012445643724696356,28.0
33-053-05317-0000,2017-12-01,2906.0,31.0,1469.0,33.57714285714285,0.010667584308327599,31.0
33-053-05317-0000,2019-06-01,1804.0,257.16666,1008.0,35.84637268847795,0.14255358093126386,25.0
33-053-05317-0000,2020-02-01,1971.0,311.5,6233.0,75.97513408093613,0.1580416032470827,29.0
33-053-05317-0000,2020-05-01,2186.0,63.666668,4806.0,68.73569794050344,0.029124733760292773,29.0
33-053-05317-0000,2020-12-01,2129.0,537.5,3259.0,60.48626577579807,0.25246594645373416,31.0
33-053-05317-0000,2021-05-01,1974.0,56.666668,3171.0,61.63265306122449,0.02870651874366768,31.0
33-053-05317-0000,2021-09-01,1767.0,48.0,2098.0,54.28201811125485,0.027164685908319185,30.0
33-053-05317-0000,2021-10-01,1782.0,78.666664,1974.0,52.55591054313099,0.04414515375982043,31.0
33-053-05317-0000,2021-12-01,1403.0,357.33334,1783.0,55.96359070935342,0.25469233071988595,31.0
33-053-05317-0000,2022-07-01,1351.0,72.635498,,,0.05376424722427831,
33-053-05317-0000,2023-02-01,1175.502,321.888,,,0.27383024444024767,
33-053-05317-0000,2023-06-01,1234.0601,66.804832,,,0.05413418033692201,
33-053-05317-0000,2023-07-01,1268.7629,68.724503,,,0.05416654522290965,
33-053-05317-0000,2023-10-01,1250.207,67.837502,,,0.05426101597575441,
33-053-05317-0000,2023-12-01,1238.324,67.268501,,,0.054322213734046984,
33-053-05317-0000,2024-05-01,1210.068,334.216,,,0.27619604848653134,
33-053-05317-0000,2025-01-01,1168.179,323.98483,,,0.27734176868442245,
33-053-05317-0000,2025-02-01,1051.04,57.514168,,,0.0547211980514538,
33-053-05317-0000,2025-04-01,1116.736,310.16266,,,0.27774036119548395,
33-053-05317-0000,2025-07-01,1139.7729,317.01984,,,0.27814298795839065,
33-053-05317-0000,2025-10-01,1126.073,61.857334,,,0.05493190405950591,
33-053-05331-0000,2014-07-01,14224.0,2679.3333,4959.0,25.85101391857374,0.18836707677165354,31.0
33-053-05331-0000,2014-09-01,8110.0,73.0,3425.0,29.692241005635022,0.009001233045622689,30.0
33-053-05331-0000,2015-02-01,4354.0,41.166668,1914.0,30.536056158264195,0.009454907671107028,28.0
33-053-05331-0000,2015-08-01,3244.0,43.666668,1409.0,30.281538792177088,0.013460748458692972,31.0
33-053-05331-0000,2015-09-01,2896.0,29.666666,1221.0,29.657517609910126,0.01024401450276243,30.0
33-053-05331-0000,2015-11-01,2760.0,660.83331,1197.0,30.25018953752843,0.23943235869565216,30.0
33-053-05331-0000,2016-06-01,2236.0,43.666668,1309.0,36.92524682651622,0.01952892128801431,30.0
33-053-05331-0000,2016-09-01,2343.0,0.5,1279.0,35.31198233020431,0.0002134016218523261,30.0
33-053-05331-0000,2016-10-01,2363.0,45.666668,1339.0,36.16963803349541,0.01932571646212442,31.0
33-053-05331-0000,2016-12-01,2567.0,1002.1667,1312.0,33.823150296468164,0.39040385664199456,31.0
33-053-05331-0000,2017-04-01,1029.0,36.333332,663.0,39.184397163120565,0.03530936054421768,29.0
33-053-05331-0000,2017-07-01,1829.0,387.33334,1600.0,46.66083406240887,0.2117732859486058,21.0
33-053-05331-0000,2017-08-01,2692.0,807.66669,1652.0,38.02946593001841,0.3000247734026746,31.0
33-053-05331-0000,2017-10-01,2417.0,46.333332,1650.0,40.57044504548807,0.019169769135291684,31.0
33-053-05331-0000,2018-07-01,1584.0,0.16666667,908.0,36.43659711075441,0.00010521885732323231,13.0
33-053-05331-0000,2018-09-01,1901.0,45.0,1475.0,43.69075829383886,0.02367175170962651,30.0
33-053-05331-0000,2019-02-01,140.0,5.8333335,108.0,43.54838709677419,0.04166666785714286,5.0
33-053-05331-0000,2019-05-01,2832.0,19.833334,5827.0,67.29414482041807,0.007003295903954802,15.0
33-053-05331-0000,2019-12-01,2630.0,46.5,1397.0,34.69083685125403,0.017680608365019012,31.0
33-053-05331-0000,2020-02-01,2244.0,43.5,1017.0,31.186752529898804,0.019385026737967916,29.0
33-053-05331-0000,2020-09-01,563.0,29.5,385.0,40.61181434599156,0.052397868561278864,20.0
33-053-05331-0000,2021-03-01,895.0,550.0,767.0,46.14921780986763,0.6145251396648045,31.0
33-053-05331-0000,2021-05-01,744.0,554.5,623.0,45.574250182882224,0.7452956989247311,31.0
33-053-05331-0000,2022-01-01,542.0,216.5,555.0,50.592525068368275,0.3994464944649446,31.0
33-053-05331-0000,2022-07-01,414.763,268.34601,,,0.6469863753517069,
33-053-05331-0000,2023-05-01,391.64401,243.72084,,,0.6223019726511329,
33-053-05331-0000,2023-09-01,370.935,227.33133,,,0.6128602854947632,
33-053-05331-0000,2023-10-01,381.255,232.757,,,0.6105021573487561,
33-053-05331-0000,2024-08-01,362.58899,213.27017,,,0.5881871095975639,
33-053-05331-0000,2024-12-01,355.785,206.24683,,,0.5796951248647356,
33-053-05331-0000,2025-07-01,344.73999,194.94934,,,0.5654967385710025,
33-053-05332-0000,2015-01-01,20330.0,3236.1667,5949.0,22.637847711100118,0.15918183472700445,31.0
33-053-05332-0000,2015-08-01,6414.0,1676.6666,2848.0,30.74929820773051,0.26140732772061115,19.0
33-053-05332-0000,2016-02-01,9080.0,361.5,1684.0,15.644741731698254,0.039812775330396476,29.0
33-053-05332-0000,2016-06-01,9422.0,319.66666,3514.0,27.164502164502164,0.033927686266185524,30.0
33-053-05332-0000,2016-07-01,8825.0,118.66666,3632.0,29.156297663964036,0.01344664702549575,31.0
33-053-05332-0000,2016-09-01,4997.0,75.333336,2657.0,34.71387509798798,0.015075712627576546,23.0
33-053-05332-0000,2017-07-01,4351.0,1105.1666,1995.0,31.437125748502993,0.2540028958860032,30.0
33-053-05332-0000,2017-09-01,3732.0,746.83331,1157.0,23.665371241562692,0.20011610664523044,30.0
33-053-05332-0000,2017-10-01,4612.0,503.0,1497.0,24.504828940906858,0.1090633130962706,31.0
33-053-05332-0000,2017-12-01,4936.0,98.5,1961.0,28.432651877627958,0.019955429497568882,31.0
33-053-05332-0000,2018-01-01,4516.0,87.666664,1508.0,25.0332005312085,0.019412458813108945,31.0
33-053-05332-0000,2018-05-01,1967.0,28.5,1250.0,38.85607709045695,0.014489069649211999,12.0
33-053-05332-0000,2018-08-01,4453.0,207.5,2021.0,31.217176397899287,0.0465977992364698,31.0
33-053-05332-0000,2019-01-01,6248.0,131.0,1684.0,21.23045890065557,0.020966709346991037,31.0
33-053-05332-0000,2019-10-01,4504.0,847.0,2080.0,31.591737545565007,0.1880550621669627,31.0
33-053-05332-0000,2020-05-01,2235.0,373.33334,941.0,29.628463476070525,0.16703952572706937,31.0
33-053-05332-0000,2021-01-01,1004.0,167.16667,513.0,33.81674357284113,0.1665006673306773,18.0
33-053-05332-0000,2022-02-01,811.0,45.166668,311.0,27.718360071301245,0.055692562268803945,19.0
33-053-05332-0000,2022-05-01,1206.0811,485.84351,,,0.4028282260620782,
33-053-05332-0000,2022-06-01,1156.613,519.93433,,,0.4495318053661856,
33-053-05332-0000,2022-10-01,1152.495,468.5105,,,0.4065184664575551,
33-053-05332-0000,2022-11-01,1105.708,450.27151,,,0.40722461083758094,
33-053-05332-0000,2023-11-01,1001.25,415.92532,,,0.41540606242197253,
33-053-05332-0000,2024-04-01,963.56799,449.30368,,,0.4662916209991575,
33-053-05332-0000,2024-10-01,952.45203,448.08533,,,0.47045448577604476,
33-053-05332-0000,2024-11-01,915.263,431.1965,,,0.47111759133713477,
33-053-05332-0000,2025-07-01,895.05798,382.75601,,,0.42763264341825097,
33-053-05332-0000,2025-10-01,877.30603,376.67099,,,0.42934959651422894,
33-053-05332-0000,2025-12-01,865.935,415.21933,,,0.47950403898676003,
33-053-05336-0000,2014-07-01,99.0,62.666668,762.0,88.50174216027874,0.6329966464646465,2.0
33-053-05336-0000,2014-09-01,14594.0,52.833332,5015.0,25.574991075526544,0.0036202091270385087,30.0
33-053-05336-0000,2015-01-01,6919.0,2220.1667,3467.0,33.38147506258425,0.3208797080502963,31.0
33-053-05336-0000,2015-04-01,3938.0,1775.6666,2204.0,35.88407684793226,0.45090568816658205,30.0
33-053-05336-0000,2015-07-01,4339.0,46.333332,2126.0,32.88476411446249,0.010678343397096104,31.0
33-053-05336-0000,2015-12-01,3426.0,14.833333,1760.0,33.93752410335519,0.004329636018680677,31.0
33-053-05336-0000,2016-06-01,2630.0,974.16669,1532.0,36.80922633349351,0.3704055855513308,30.0
33-053-05336-0000,2016-07-01,2490.0,0.66666669,1498.0,37.56268806419258,0.0002677376265060241,31.0
33-053-05336-0000,2016-08-01,2214.0,46.5,1381.0,38.4144645340751,0.02100271002710027,31.0
33-053-05336-0000,2016-11-01,1667.0,849.16669,1267.0,43.183367416496246,0.5093981343731254,30.0
33-053-05336-0000,2017-04-01,1490.0,45.0,996.0,40.06436041834272,0.030201342281879196,30.0
33-053-05336-0000,2017-06-01,1018.0,28.5,837.0,45.121293800539085,0.027996070726915522,19.0
33-053-05336-0000,2017-08-01,815.0,161.16667,1691.0,67.4780526735834,0.19775051533742333,26.0
33-053-05336-0000,2017-12-01,2308.0,638.16669,1342.0,36.76712328767123,0.2765020320623917,31.0
33-053-05336-0000,2018-05-01,2154.0,659.5,1468.0,40.53009387078962,0.3061745589600743,31.0
33-053-05336-0000,2018-08-01,1939.0,46.5,1355.0,41.135397692774745,0.02398143372872615,31.0
33-053-05336-0000,2018-12-01,2275.0,1.3333334,1548.0,40.49176039759351,0.0005860806153846153,31.0
33-053-05336-0000,2019-01-01,2358.0,1160.3334,1767.0,42.836363636363636,0.49208371501272263,31.0
33-053-05336-0000,2019-03-01,1976.0,8.5,1502.0,43.18573893041978,0.00430161943319838,31.0
33-053-05336-0000,2019-06-01,1766.0,45.0,1257.0,41.58121071782997,0.02548131370328426,30.0
33-053-05336-0000,2020-03-01,1424.0,46.5,900.0,38.7263339070568,0.032654494382022475,31.0
33-053-05336-0000,2020-04-01,1238.0,44.666668,1395.0,52.98139004937333,0.036079699515347334,30.0
33-053-05336-0000,2021-04-01,822.0,17.333334,875.0,51.56157925751326,0.021086781021897812,12.0
33-053-05336-0000,2021-05-01,1934.0,46.5,1372.0,41.50030248033878,0.024043433298862462,31.0
33-053-05336-0000,2021-10-01,1180.0,627.0,1197.0,50.35759360538494,0.5313559322033898,31.0
33-053-05336-0000,2022-01-01,1030.0,84.333336,870.0,45.78947368421053,0.08187702524271845,26.0
33-053-05336-0000,2022-04-01,1057.944,586.03131,,,0.553934149633629,
33-053-05336-0000,2022-06-01,1045.144,573.05365,,,0.5483011431917515,
33-053-05336-0000,2022-08-01,1066.979,579.04065,,,0.5426917024608732,
33-053-05336-0000,2022-11-01,1014.824,542.58881,,,0.5346629661892112,
33-053-05336-0000,2023-09-01,961.14398,489.70715,,,0.5095044657097056,
33-053-05336-0000,2023-11-01,951.28601,480.1575,,,0.5047456758036418,
33-053-05336-0000,2023-12-01,977.92798,491.27399,,,0.5023621371381561,
33-053-05336-0000,2024-11-01,897.47101,429.01315,,,0.47802452137144796,
33-053-05336-0000,2025-03-01,910.82703,427.93365,,,0.4698297655922662,
33-053-05336-0000,2025-06-01,869.89899,403.51083,,,0.46385940740085235,
33-053-05336-0000,2025-08-01,891.008,409.75949,,,0.4598830650229852,
33-053-05354-0000,2014-10-01,6953.0,866.0,6372.0,47.81988742964353,0.12455055371781965,31.0
33-053-05354-0000,2015-03-01,4819.0,233.0,3825.0,44.25034706154558,0.048350280141108114,31.0
33-053-05354-0000,2016-02-01,1889.0,7.0,2251.0,54.371980676328505,0.0037056643726839597,21.0
33-053-05354-0000,2016-05-01,2707.0,10.333333,2414.0,47.13923061901972,0.003817263760620613,31.0
33-053-05354-0000,2016-11-01,1857.0,569.16669,1871.0,50.187768240343345,0.3064979483037157,30.0
33-053-05354-0000,2016-12-01,2008.0,549.66669,1889.0,48.47318450089813,0.273738391434263,31.0
33-053-05354-0000,2017-01-01,1941.0,558.66669,1778.0,47.80855068566819,0.2878241576506955,31.0
33-053-05354-0000,2017-05-01,1783.0,520.5,2921.0,62.096088435374156,0.29192372406057204,31.0
33-053-05354-0000,2017-06-01,1607.0,492.16666,2955.0,64.77422183252959,0.3062642563783447,30.0
33-053-05354-0000,2017-07-01,1620.0,0.83333331,2368.0,59.37813440320963,0.0005144032777777778,31.0
33-053-05354-0000,2017-08-01,1605.0,10.333333,2707.0,62.778293135435995,0.0064382137071651085,31.0
33-053-05354-0000,2018-06-01,1175.0,27.166666,1839.0,61.01526211015263,0.02312056680851064,30.0
33-053-05354-0000,2019-04-01,1144.0,183.83333,1443.0,55.778894472361806,0.16069347027972028,30.0
33-053-05354-0000,2019-06-01,1078.0,10.0,948.0,46.79170779861796,0.00927643784786642,30.0
33-053-05354-0000,2020-03-01,1360.0,10.333333,1512.0,52.64623955431755,0.007598038970588235,31.0
33-053-05354-0000,2020-05-01,128.0,24.333334,304.0,70.37037037037037,0.190104171875,8.0
33-053-05354-0000,2020-11-01,675.0,5.8333335,1097.0,61.907449209932274,0.008641975555555556,18.0
33-053-05354-0000,2020-12-01,1266.0,1.1666666,2211.0,63.589301121656604,0.000921537598736177,31.0
33-053-05354-0000,2021-04-01,968.0,584.66669,1696.0,63.66366366366366,0.6039945144628099,26.0
33-053-05354-0000,2022-02-01,811.953,8.8859997,,,0.01094398284137136,
33-053-05354-0000,2022-03-01,890.91602,9.7818336,,,0.010979523749051005,
33-053-05354-0000,2022-09-01,819.172,9.1616669,,,0.011184057682635636,
33-053-05354-0000,2023-01-01,819.18799,9.2705002,,,0.011316694474488085,
33-053-05354-0000,2023-02-01,734.53699,8.3343334,,,0.011346376715487128,
33-053-05354-0000,2023-12-01,753.78601,8.7889996,,,0.011659807270766407,
33-053-05354-0000,2024-01-01,748.27802,8.7478333,,,0.011690619082998056,
33-053-05354-0000,2024-02-01,695.25598,8.1476669,,,0.011718945445100668,
33-053-05354-0000,2024-09-01,685.09399,8.1695004,,,0.011924641756089557,
33-053-05354-0000,2024-10-01,703.11603,8.4049997,,,0.011953929851378867,
33-053-05354-0000,2025-01-01,689.23499,288.68716,,,0.41885157339443835,
33-053-05354-0000,2025-02-01,618.82397,259.74951,,,0.41974700818392663,
33-053-05354-0000,2025-07-01,663.57599,281.72882,,,0.4245615034986422,
33-053-05354-0000,2025-08-01,659.38501,280.58282,,,0.42552198752592213,
33-053-05356-0000,2014-07-01,16349.0,2608.1667,10824.0,39.83365841092261,0.1595306563092544,29.0
33-053-05356-0000,2015-02-01,4870.0,15.666667,3154.0,39.30707876370887,0.003216974743326489,28.0
33-053-05356-0000,2015-05-01,4207.0,41.0,2299.0,35.33661235782355,0.00974566199191823,31.0
33-053-05356-0000,2015-10-01,3147.0,141.83333,1995.0,38.79813302217036,0.04506937718462027,31.0
33-053-05356-0000,2016-02-01,2495.0,730.83331,1471.0,37.09026727181039,0.2929191623246493,29.0
33-053-05356-0000,2017-02-01,1535.0,46.666668,1652.0,51.83558205208661,0.030401738110749185,28.0
33-053-05356-0000,2017-03-01,1364.0,51.666668,1087.0,44.349245206038354,0.03787878885630499,31.0
33-053-05356-0000,2017-04-01,1227.0,50.0,1255.0,50.564061240934734,0.040749796251018745,30.0
33-053-05356-0000,2017-06-01,1065.0,1.0,1436.0,57.417033186725305,0.0009389671361502347,30.0
33-053-05356-0000,2017-11-01,1175.0,50.0,1089.0,48.100706713780916,0.0425531914893617,30.0
33-053-05356-0000,2017-12-01,886.0,1.3333334,1103.0,55.455002513826045,0.0015048909706546275,31.0
33-053-05356-0000,2018-02-01,395.0,64.0,579.0,59.445585215605746,0.1620253164556962,24.0
33-053-05356-0000,2019-06-01,1099.0,48.333332,1014.0,47.98864174159962,0.04397937397634213,29.0
33-053-05356-0000,2019-07-01,901.0,48.333332,1083.0,54.5866935483871,0.05364409766925638,29.0
33-053-05356-0000,2020-02-01,620.0,48.333332,704.0,53.17220543806647,0.07795698709677419,29.0
33-053-05356-0000,2020-04-01,795.0,300.66666,1324.0,62.48230297310052,0.37819705660377356,30.0
33-053-05356-0000,2022-06-01,636.039,28.650333,,,0.045044931207048625,
33-053-05356-0000,2023-07-01,590.87,558.43518,,,0.9451066732106892,
33-053-05356-0000,2023-09-01,563.14001,530.12653,,,0.9413760709348286,
33-053-05356-0000,2023-10-01,577.47101,25.210167,,,0.043656160332619987,
33-053-05356-0000,2024-01-01,564.71503,24.506332,,,0.04339592661452627,
33-053-05356-0000,2024-02-01,524.638,22.724333,,,0.04331431005760162,
33-053-05356-0000,2024-05-01,548.84003,23.630833,,,0.043055957489106615,
33-053-05356-0000,2024-10-01,530.09998,486.31433,,,0.9174011476099283,
33-053-05356-0000,2025-09-01,477.71799,19.931,,,0.04172126739459823,
33-053-05357-0000,2014-09-01,14607.0,3101.1667,5990.0,29.08190513181531,0.2123068871089204,28.0
33-053-05357-0000,2014-10-01,12973.0,1610.6666,4908.0,27.448129299256195,0.12415529175980884,30.0
33-053-05357-0000,2015-07-01,4185.0,1046.8334,2048.0,32.857372051981386,0.25013940262843487,31.0
33-053-05357-0000,2015-09-01,4958.0,188.5,2211.0,30.8411214953271,0.038019362646228315,30.0
33-053-05357-0000,2015-10-01,3692.0,39.0,1328.0,26.45418326693227,0.01056338028169014,27.0
33-053-05357-0000,2015-12-01,4339.0,144.5,1255.0,22.434751519485165,0.033302604286702,31.0
33-053-05357-0000,2016-04-01,3217.0,69.0,1845.0,36.44804425128408,0.021448554553932235,30.0
33-053-05357-0000,2016-06-01,2825.0,1609.5,1763.0,38.42632955536182,0.5697345132743363,30.0
33-053-05357-0000,2016-08-01,2219.0,5.5,1353.0,37.87793952967525,0.0024785939612438036,31.0
33-053-05357-0000,2016-09-01,2621.0,10.5,1155.0,30.58792372881356,0.004006104540251812,30.0
33-053-05357-0000,2016-10-01,1378.0,6.3333335,613.0,30.78854846810648,0.004596033018867925,18.0
33-053-05357-0000,2016-12-01,2574.0,17.5,1082.0,29.59518599562363,0.006798756798756799,27.0
33-053-05357-0000,2017-03-01,1728.0,977.66669,1146.0,39.87473903966597,0.5657793344907408,31.0
33-053-05357-0000,2017-10-01,1807.0,0.16666667,888.0,32.949907235621524,9.223390702822358e-05,31.0
33-053-05357-0000,2018-08-01,1653.0,2.6666667,858.0,34.16965352449223,0.0016132284936479129,31.0
33-053-05357-0000,2018-09-01,1556.0,703.33331,758.0,32.7571305099395,0.45201369537275066,30.0
33-053-05357-0000,2019-07-01,1366.0,922.83331,720.0,34.51581975071908,0.6755734333821376,31.0
33-053-05357-0000,2019-08-01,1312.0,878.16669,770.0,36.983669548511045,0.6693343673780487,31.0
33-053-05357-0000,2019-12-01,1323.0,806.33331,462.0,25.882352941176475,0.6094734013605442,31.0
33-053-05357-0000,2020-01-01,949.0,665.5,357.0,27.335375191424195,0.7012644889357218,31.0
33-053-05357-0000,2020-03-01,627.0,51.833332,58.0,8.467153284671532,0.08266879106858054,31.0
33-053-05357-0000,2020-07-01,1872.0,51.666668,405.0,17.786561264822133,0.027599715811965814,31.0
33-053-05357-0000,2020-10-01,1429.0,944.0,230.0,13.863773357444241,0.6606018194541637,31.0
33-053-05357-0000,2021-05-01,1117.0,51.666668,386.0,25.681969394544247,0.04625485049239033,31.0
33-053-05357-0000,2021-09-01,969.0,5.5,565.0,36.83181225554107,0.005675954592363261,30.0
33-053-05357-0000,2021-11-01,728.0,3.0,61.0,7.731305449936629,0.004120879120879121,30.0
33-053-05357-0000,2022-08-01,819.78998,257.67032,,,0.3143125999173593,
33-053-05357-0000,2023-01-01,782.59497,23.163666,,,0.029598536775670817,
33-053-05357-0000,2023-02-01,701.04797,218.78084,,,0.31207684689537013,
33-053-05357-0000,2023-07-01,742.83301,230.36349,,,0.3101147726324117,
33-053-05357-0000,2023-11-01,695.12299,214.45616,,,0.30851541825713463,
33-053-05357-0000,2024-05-01,684.45398,209.49699,,,0.30607900037340713,
33-053-05357-0000,2024-06-01,657.30603,19.034834,,,0.028958861065065844,
33-053-05357-0000,2024-11-01,632.64899,18.197332,,,0.028763709873305888,
33-053-05357-0000,2025-02-01,577.74402,16.5515,,,0.028648500766827498,
33-053-05357-0000,2025-09-01,588.89001,16.709333,,,0.02837428503838943,
33-053-05357-0000,2025-11-01,580.84802,16.436001,,,0.028296560260289774,
33-053-05358-0000,2014-06-01,20321.0,5578.1665,3471.0,14.588937457969065,0.27450255892918657,30.0
33-053-05358-0000,2014-07-01,14187.0,5093.1665,2143.0,13.123086344151869,0.3590023613166984,31.0
33-053-05358-0000,2014-08-01,8104.0,3331.6667,1450.0,15.176889261042495,0.41111385735439293,28.0
33-053-05358-0000,2014-11-01,6199.0,2140.1667,720.0,10.406128053186876,0.3452438619132118,30.0
33-053-05358-0000,2015-08-01,3124.0,51.5,556.0,15.108695652173912,0.01648527528809219,31.0
33-053-05358-0000,2015-10-01,2798.0,806.33331,339.0,10.806503028371054,0.2881820264474625,31.0
33-053-05358-0000,2015-11-01,2170.0,46.833332,350.0,13.88888888888889,0.02158218064516129,30.0
33-053-05358-0000,2016-01-01,2665.0,28.333334,572.0,17.670682730923694,0.01063164502814259,25.0
33-053-05358-0000,2016-02-01,3201.0,48.666668,624.0,16.31372549019608,0.015203582630427991,29.0
33-053-05358-0000,2016-08-01,2042.0,627.66669,660.0,24.42635085122132,0.3073783986287953,31.0
33-053-05358-0000,2017-06-01,1024.0,20.0,266.0,20.62015503875969,0.01953125,13.0
33-053-05358-0000,2017-12-01,1832.0,514.66669,431.0,19.045514803358373,0.2809315993449782,30.0
33-053-05358-0000,2018-03-01,1474.0,0.83333331,583.0,28.342245989304814,0.0005653550271370421,31.0
33-053-05358-0000,2018-04-01,1682.0,1018.1667,585.0,25.805028672254082,0.6053309750297265,30.0
33-053-05358-0000,2018-08-01,1159.0,50.0,232.0,16.67864845434939,0.04314063848144953,31.0
33-053-05358-0000,2018-09-01,1122.0,201.5,1800.0,61.601642710472284,0.17959001782531195,30.0
33-053-05358-0000,2018-12-01,1430.0,47.666668,385.0,21.21212121212121,0.03333333426573427,31.0
33-053-05358-0000,2019-02-01,180.0,65.166664,60.0,25.0,0.3620370222222222,4.0
33-053-05358-0000,2019-03-01,1658.0,35.0,524.0,24.01466544454629,0.021109770808202654,21.0
33-053-05358-0000,2019-04-01,1558.0,638.33331,778.0,33.30479452054795,0.40971329268292683,30.0
33-053-05358-0000,2019-06-01,1121.0,592.5,1400.0,55.53351844506148,0.5285459411239964,30.0
33-053-05358-0000,2019-07-01,1590.0,51.666668,107.0,6.3052445492044775,0.03249475974842767,31.0
33-053-05358-0000,2019-08-01,1317.0,600.33331,1054.0,44.453816954871364,0.4558339483675019,31.0
33-053-05358-0000,2019-09-01,1281.0,50.0,556.0,30.266739248775178,0.039032006245121,30.0
33-053-05358-0000,2019-10-01,1396.0,929.5,534.0,27.668393782383422,0.6658309455587392,31.0
33-053-05358-0000,2019-12-01,1210.0,778.66669,492.0,28.90716803760282,0.6435261900826447,31.0
33-053-05358-0000,2020-05-01,1254.0,702.33331,508.0,28.830874006810443,0.5600744098883572,31.0
33-053-05358-0000,2020-07-01,1064.0,658.0,428.0,28.686327077747993,0.618421052631579,31.0
33-053-05358-0000,2021-06-01,837.0,8.0,415.0,33.146964856230035,0.009557945041816009,30.0
33-053-05358-0000,2021-11-01,789.0,50.0,310.0,28.207461328480438,0.06337135614702155,30.0
33-053-05358-0000,2022-01-01,848.0,49.5,334.0,28.25719120135364,0.05837264150943396,31.0
33-053-05358-0000,2022-02-01,790.0,484.59,170.0,17.708333333333336,0.6134050632911392,26.0
33-053-05358-0000,2022-04-01,838.27197,49.042835,,,0.05850468195900669,
33-053-05358-0000,2022-12-01,822.73102,48.554001,,,0.05901564401935398,
33-053-05358-0000,2023-06-01,768.38898,45.619167,,,0.05936988711108272,
33-053-05358-0000,2023-08-01,784.73999,46.681835,,,0.059487009193962444,
33-053-05358-0000,2023-09-01,755.18402,472.53333,,,0.6257194504724821,
33-053-05358-0000,2023-12-01,767.29901,45.817001,,,0.05971205540849062,
33-053-05358-0000,2024-01-01,763.02399,479.24335,,,0.6280842493563014,
33-053-05358-0000,2024-05-01,746.90601,44.801334,,,0.05998255925133069,
33-053-05358-0000,2024-12-01,720.42798,43.475166,,,0.060346304151040885,
33-053-05358-0000,2025-01-01,716.78998,454.94501,,,0.6346977813501243,
33-053-05358-0000,2025-07-01,696.45203,42.266834,,,0.06068879431653031,
33-053-05358-0000,2025-09-01,667.66901,40.584,,,0.06078460942795594,
33-053-05359-0000,2014-06-01,41214.0,9058.333,6465.0,13.55942867929277,0.21978776629300725,30.0
33-053-05359-0000,2014-08-01,19096.0,6439.1665,2154.0,10.136470588235294,0.3371997538751571,31.0
33-053-05359-0000,2014-09-01,13978.0,346.16666,1545.0,9.952973007794885,0.024765106596079552,30.0
33-053-05359-0000,2015-02-01,6165.0,1397.3334,728.0,10.561439141157697,0.22665586374695865,28.0
33-053-05359-0000,2015-08-01,4980.0,2231.8333,729.0,12.769311613242248,0.44815929718875497,31.0
33-053-05359-0000,2015-10-01,3002.0,41.5,361.0,10.734463276836157,0.013824117255163224,25.0
33-053-05359-0000,2015-11-01,4724.0,8.5,564.0,10.665658093797276,0.0017993226079593564,23.0
33-053-05359-0000,2016-01-01,3885.0,15.333333,726.0,15.744957709824334,0.003946803861003861,25.0
33-053-05359-0000,2016-02-01,3446.0,2324.5,962.0,21.823956442831218,0.6745502031340684,29.0
33-053-05359-0000,2016-11-01,140.0,6.6666665,124.0,46.96969696969697,0.04761904642857143,4.0
33-053-05359-0000,2017-02-01,2370.0,149.16667,234.0,8.986175115207374,0.06293952320675106,26.0
33-053-05359-0000,2017-06-01,2038.0,49.166668,502.0,19.763779527559056,0.024124959764474978,30.0
33-053-05359-0000,2017-07-01,2047.0,51.666668,549.0,21.147919876733436,0.0252401895456766,31.0
33-053-05359-0000,2018-03-01,3617.0,15.833333,908.0,20.066298342541437,0.004377476638097871,31.0
33-053-05359-0000,2018-07-01,2778.0,50.0,947.0,25.422818791946312,0.017998560115190784,30.0
33-053-05359-0000,2018-08-01,2379.0,96.5,553.0,18.860845839017735,0.040563261874737286,31.0
33-053-05359-0000,2018-09-01,2226.0,50.0,544.0,19.63898916967509,0.022461814914645103,30.0
33-053-05359-0000,2018-10-01,1891.0,925.83331,440.0,18.876018876018875,0.48959984664198836,31.0
